Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly;
2788;0.0421;-0.0143;1.1654;15.0840;1.0667;272.6421;356.4549;True;True;0.1112;0.7789;15.0485;313.6156;224.9517;335.1458;-0.0027;-0.0046;-0.0045;0.0000;True;True;-0.1157;0.5906;15.0258;13.0296;272.4348;8.2438;-0.0061;0.0144;-0.0083;0.0000;14.9333;0.5431;-0.1040;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2792;0.0937;-0.0145;1.1653;15.0842;1.0243;272.5195;356.4023;True;True;0.1109;0.7786;15.0485;313.8515;224.9708;335.0130;-0.0061;-0.0039;-0.0006;0.0000;True;True;-0.1153;0.5912;15.0253;12.6123;272.5026;8.6011;0.0118;-0.0094;0.0007;0.0000;14.9331;0.5430;-0.1037;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2796;0.1508;-0.0147;1.1653;15.0843;1.0287;272.4292;356.3683;True;True;0.1105;0.7786;15.0485;314.3000;224.9197;334.6730;-0.0065;0.0048;0.0022;0.0000;True;True;-0.1139;0.5901;15.0254;12.3792;272.3508;8.5695;0.0386;-0.0277;0.0060;0.0000;14.9332;0.5420;-0.1027;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2800;0.2064;-0.0148;1.1653;15.0845;1.0643;272.3210;356.3925;True;True;0.1101;0.7789;15.0486;314.5759;224.9066;334.4349;-0.0070;0.0018;0.0000;0.0000;True;True;-0.1116;0.5878;15.0261;12.3311;272.1882;8.3980;-0.0033;-0.0242;0.0145;0.0000;14.9337;0.5400;-0.1007;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2804;0.2633;-0.0151;1.1653;15.0848;1.0928;272.1684;356.4040;True;True;0.1097;0.7790;15.0484;314.6600;224.9038;334.2955;-0.0058;0.0046;-0.0050;0.0000;True;True;-0.1118;0.5874;15.0264;12.3033;272.0802;8.2029;-0.0030;0.0044;-0.0035;0.0000;14.9338;0.5399;-0.1011;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2808;0.3188;-0.0156;1.1655;15.0849;1.1291;271.8624;356.3976;True;True;0.1094;0.7793;15.0482;314.6025;224.9177;334.0955;-0.0049;0.0060;-0.0050;0.0000;True;True;-0.1121;0.5875;15.0267;12.3250;272.0598;8.0915;-0.0073;0.0005;0.0100;0.0000;14.9340;0.5401;-0.1014;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2812;0.3756;-0.0165;1.1656;15.0851;1.2972;271.2873;356.2881;True;True;0.1092;0.7797;15.0481;314.6162;224.9888;333.8817;-0.0041;0.0078;0.0018;0.0000;True;True;-0.1114;0.5880;15.0261;12.6357;271.6035;7.6648;0.0059;-0.0030;0.0035;0.0000;14.9330;0.5414;-0.1012;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2816;0.4306;-0.0182;1.1659;15.0854;1.4690;270.3625;356.2482;True;True;0.1090;0.7800;15.0482;314.7837;225.1340;333.5142;-0.0028;0.0015;0.0026;0.0000;True;True;-0.1112;0.5877;15.0264;12.8295;271.4214;7.5330;0.0000;-0.0060;0.0039;0.0000;14.9331;0.5414;-0.1012;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2820;0.4858;-0.0206;1.1660;15.0858;2.0952;268.9630;356.1924;True;True;0.1087;0.7798;15.0484;315.1071;225.3594;332.9759;-0.0070;-0.0048;0.0029;0.0000;True;True;-0.1115;0.5873;15.0267;13.2233;271.5075;7.3852;-0.0065;-0.0085;0.0076;0.0000;14.9333;0.5412;-0.1011;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
2824;0.5418;-0.0234;1.1659;15.0864;2.5756;267.4960;356.3259;True;True;0.1075;0.7788;15.0480;315.7938;225.4650;332.3550;-0.0376;-0.0246;-0.0130;0.0000;True;True;-0.1103;0.5856;15.0266;14.5476;270.8779;6.2893;0.0261;-0.0519;-0.0010;0.0000;14.9323;0.5416;-0.1002;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
